DeviceID,GASMETERID,block_code
84260342,40487817,3004
84260321,40487754,3004
84260343,35591001,3004
84260340,40481768,3004
84260131,40487790,3004
20135019,90134820,3004
84260316,33466405,3004
84260317,90974331,3004
84260323,,3004
84260163,40474343,3004
84260154,,3004
84260130,33418791,3004
84260320,46257685,3004
84260155,40487962,3004
84260161,,3004
83771780,92334882,3004
31745275,,1012
83779383,,1012
83779347,,1005
52025030,92332042,2035
20336873,92351731,2035
52173900,93260085,2035
56826074,93278010,2035
52025001,92337977,2035
83770468,33418863,2021
83770466,,2021
83770469,40474643,2021
83770467,49755661,2021
83779286,,2015
20106553,56809572,1002
18039115,,2014
18039113,,2014
64717151,,2020
64225579,,2020
52004796,,2020
31802772,,2020
20852947,,2020
57498703,,2020
11499117,,2020
55638531,,2020
31772561,,2020
28326265,,2020
51937626,,2020
5878741,,2020
83604455,90111852,2020
64799462,,2020
30444340,,2020
83771743,,2034
83771741,,2034
57491476,49755879,2019
11672080,90972120,2036
11672048,49756018,2036
11672066,33466304,2036
83779467,90971660,1007
83771736,,2034
77133752,,1005
31772704,,2036
31772803,,2036
20393160,90972105,2036
20394704,,2036
31772691,,2036
31772246,,2036
23956698,,2036
17518437,,2036
31772802,,2036
31772621,,2036
17518431,,2036
56696640,,1007
56696631,,1007
11672092,,2036
11672079,100493729,2036
83779630,,2036
11672062,,2036
83771881,,2035
29398119,,2035
55728196,,2035
29398137,,2035
29398063,,2035
83771813,,2035
29398186,,2035
55728197,,2035
29398103,,2035
83771818,,2035
55728194,,2035
29398602,,2035
29398170,,2035
29398080,,2035
55728195,,2035
83779481,,2035
20106491,33418290,1004
83770496,,3004
20868471,,1010
20868463,,1010
20394998,,1012
20394596,54460337,1012
20395014,,1012
20393542,,1012
20394387,,1012
20393543,,1012
20394532,,1012
20393196,54460242,1012
20394377,54363555,1012
20394373,,1012
20394364,,1012
20394376,,1012
20394363,35587108,1012
20394524,,1012
20394533,,1012
20395016,,1012
20395000,,1012
20393198,,1012
83779609,90971643,2004
56902489,93277913,1011
11671965,35593230,2007
83770432,,2022
57580325,,1012
55727192,,1012
56696649,,1012
30696774,,1012
30697127,,1012
31684200,,1012
57580326,,1012
29995149,,1012
52177754,,1012
57580295,,1012
83779452,,1012
31745282,,1012
57580294,,1012
52203790,,1012
57580283,,1012
57580286,,1012
57580328,,1012
30696775,,1012
52221969,,1010
11908184,46345489,1010
29995141,46300962,1010
11908230,46345505,1010
11908231,46335176,1010
52025003,,2035
16697427,,1012
31806360,49769392,2021
57580282,,1003
20393243,,1003
20393553,,1003
20393552,,1003
55727191,,1003
20395006,,1003
20393290,,1003
20393520,,1003
55728183,,1003
18229101,,1003
20394966,,1003
20393516,,1003
18229104,,1003
20393269,,1003
18229105,,1003
20393532,,1003
18229088,,1003
20395012,,1003
20394992,,1003
20394545,,1003
20395002,,1003
20395015,,1003
20393279,,1003
18229106,,1003
83771859,90008441,1003
20394999,,1003
20394993,,1003
20393262,,1003
20393284,,1003
20395004,,1003
55727023,,1003
20394977,,1003
18229087,,1003
20394353,,1003
18229107,,1003
20393517,,1003
20394975,,1003
20393533,,1003
55727113,,1003
20393537,,1003
20394546,,1003
18229100,,1003
20395010,,1003
20393244,,1003
20394988,,1003
20393536,,1003
20393521,,1003
20395001,,1003
20394323,,1003
20394986,,1003
20394547,,1003
20393550,,1003
20394320,,1003
31772663,,2021
20394573,,2021
52221966,,2021
20394600,,2021
20868469,,2005
57491399,,2005
57491406,,2005
57491412,,2005
57491393,,2005
31772660,,2005
31772658,,2005
57491414,,2005
20119873,46346211,1007
83779557,,1004
83779490,,2015
56696829,49747384,2021
56711401,90974819,2021
83604450,100494006,1002
18023537,,2020
59015331,,2020
51937574,,2020
29705827,,2020
45237837,,2020
20394692,,2020
51947099,,2020
57498668,,2020
59617471,,2020
20216575,,2020
55638569,,2020
64071198,,2020
59490832,90156038,2020
20868489,49755921,2015
20868496,,2015
20868497,49755983,2015
77133760,,2025
83779509,54363524,2035
52221971,90971791,1006
83779622,,1004
31772606,54356192,1011
57580255,,1011
31025790,54363557,1011
31772565,,1011
31026039,54356383,1011
31772566,,1011
57580301,,1011
83580083,,1003
83779346,,2003
83771880,35544054,1013
83779511,90971990,1007
83779324,54362622,1012
29995148,92351797,1011
56506620,92351397,3008
56506594,,3008
20377052,,3002
83770080,92337718,3002
29085485,90971914,3008
5827516,54363558,3008
57531794,,3008
29085466,90972099,3008
83770216,54459969,3008
31802094,49760907,3002
31802604,49761557,3002
31802606,49764085,3002
31806402,,3002
83770081,49764018,3000
31804399,90972219,3008
31804398,46192648,3008
56976532,,3000
18204838,49767983,3008
18204841,49767969,3008
56506585,40488619,3000
83769493,33466354,3008
31043110,33466477,3002
31043105,,3002
52060672,,1002
52062224,,1002
31801278,,1002
57533276,,1002
57553405,,1002
52061647,,1002
338379448,,1019
338379462,,1019
85116931,,1019
85116930,,1019
85116944,,1019
83769676,,1019
83769588,,1019
56976604,,1019
56976533,,1019
85116943,,1019
85116708,,1019
338379372,,1019
338379375,,1019
20379616,40474035,4011
20379610,46295524,4010
31045008,54362705,4011
31044963,46346201,4011
20377733,54460025,4014
20376061,54458012,4014
20379606,49747053,4011
31048118,49769102,4010
20379615,56355467,4011
20379600,54356386,4011
20377724,56356864,4014
20377685,56354553,4014
31044964,49768586,4011
31045002,49769135,4014
20379754,,1012
30129068,90974199,1014
52300841,,1014
52300843,,1014
30129076,97064129,1012
52300847,94746136,1014
52300884,,1014
83770229,,1009
20350234,,1002
29398363,90953530,2007
20394637,,2007
20394097,,2007
20394115,,2007
20394089,,2007
31019590,,2007
20394676,,2007
20394678,,2007
20394099,,2007
20394677,,2007
11797342,,2009
83779493,,2009
83779538,56809534,1019
20378997,49760318,4000
20378998,56364473,4000
20379683,46301611,4000
31804791,46302358,4000
31804959,46302320,4000
31804204,56355494,4000
31806500,40484162,4000
31042136,46301572,4000
20379685,46301091,4000
31804259,,4000
31804244,54458115,4000
31032650,92337479,4000
31032651,92337487,4000
18205074,49747282,4000
56764324,49747266,4000
18205091,46263935,4000
18205091,49747298,4000
18198246,56365745,4000
18198243,,4000
31801956,49747597,4000
18203640,49747414,3008
18203659,,3008
56763159,,3004
56763233,49768176,3004
56763161,49768188,3004
31801730,,3008
18204310,49767995,3008
18198267,49763135,3008
18203654,,3008
18203639,,3008
18203747,49755623,3004
18203827,49755695,3004
18205062,49760671,3004
20376946,49768609,3008
20380284,49761096,3008
18204382,,3008
18204311,,3008
18204384,,3008
31030988,,2011
20376947,46301583,2011
31802562,,2011
20376580,,2012
31801723,,2012
29924893,46301694,2011
29924889,46301722,2011
20378984,46263614,2011
20378959,46263560,2011
20394597,,4007
31800850,90953546,2012
57531728,,2010
57531713,,2010
338379489,,2010
57531712,,2010
29339924,,3003
31042918,35567485,3003
31042921,56356838,3003
31042919,51930409,3003
83779354,91563605,1012
83771748,,1008
83770516,,2012
20394122,49763139,2012
30350180,,2012
52177747,46334833,2012
20394120,40474107,2012
56696653,54457810,2012
57491400,,2012
56696652,40488210,2012
56696641,54363548,2012
20868470,54459894,2012
20868449,54460345,2012
56696638,54457991,2012
56763357,46262685,2012
57253315,46261456,2012
57253317,46301886,2012
57253319,49747274,2012
57253316,49747264,2012
31801705,,2012
31772808,49755655,2012
20394586,54457979,2012
20394584,54458149,2012
20394563,54457750,2012
20394580,54460376,2012
57242255,,2012
56696646,,2012
56696844,46351559,2012
30350191,46351551,2012
56696629,49769484,2012
56696642,54459607,2012
57062594,46335354,2012
57086480,46351144,2012
30350138,46349990,2012
30350254,54460118,2012
30350162,49762650,2012
56693288,46351536,2012
56696615,49747028,2012
30350184,46351548,2012
83770515,40468353,2012
31772649,40488445,2012
31772661,40482872,2012
31806264,46335092,3011
20377598,54460445,3011
31005312,49760481,4003
29619367,49768367,3012
31803219,46345447,3012
20380661,46263668,4003
31806265,46335120,3011
31800996,49768123,3011
28013115,33419483,3012
20379039,54363544,3011
31803378,49769179,4003
28013111,46294965,3012
31043183,97049404,4003
31809081,46335250,3011
31030980,40474549,4003
30128654,46300641,3013
20377602,40474017,3012
18195424,49761878,3012
31806267,46301665,4003
20393424,90972175,1009
20393167,54356434,1009
20393158,90972368,1009
20393145,90972198,1009
57491423,46263655,1009
20393177,49756141,1009
20393144,90971957,1009
20393186,90972415,1009
20393185,90972197,1009
20393172,49747469,1009
20393166,49756215,1009
20393428,90972304,1009
20393174,49756202,1009
20393143,46302341,1009
20393183,49756256,1009
20393445,49761672,1009
20393425,46261750,1009
20393142,90972206,1009
20393184,90974062,1009
31048984,,3007
31048985,,3003
31806422,56356486,3007
31806471,90974913,3003
31048998,92337497,3007
31805878,46334883,3007
31803197,40474402,2023
31804781,35591564,2021
31804783,40488670,2021
57531719,40474426,2023
31804784,,2021
20376677,35566692,2023
56764294,40474557,2023
20378910,56356356,2023
31804782,40473960,2021
77133742,,1005
30524855,33466035,1004
30712862,,1007
30729240,,1007
30729239,33419449,1007
20379004,92337714,2001
31802612,,2006
31043278,49756241,2001
31801818,49756246,2001
31801177,34356155,2006
31802646,33418446,2006
31802830,54362830,4005
31802819,56356150,4005
28356573,46301039,4003
28356595,54457934,4003
28013086,54443994,4007
28013077,35609087,4007
18204815,56357065,4004
31800978,54363489,4003
18204424,,4004
28356596,46346173,4003
18204813,54460097,4004
28356585,49761611,4003
18039280,,4003
18203615,33466433,4006
11566796,92337527,2035
59944907,,2035
20176515,92334821,2035
11566799,92337501,2035
20176514,35569683,2035
11566798,92337514,2035
18039073,92337530,2035
11566768,92337517,2035
31048912,56354767,4004
31048981,33418941,4004
20380994,54460355,4004
20380975,40474193,4004
31048978,40488926,4004
20380976,40488798,4004
31048900,40489098,4004
20376772,54326973,4004
29026548,49768148,4004
20380223,40474517,4004
31045040,54460354,4004
20380209,56355503,4004
18204875,40489214,1032
18204865,90953562,1032
18204883,,1032
18204882,46302235,1032
18204860,90971669,1032
18204876,90971666,1032
18205011,54363567,3006
18205005,,3006
56976601,46263582,3006
20376688,,3006
56976599,,3006
56976576,,3006
29026549,46261396,3006
31802658,54363543,3006
31803201,,3006
31802670,,3006
31801382,54355660,3006
56974339,46263707,3006
56974340,46335146,3006
31042115,,3006
31042099,,3006
31042914,,3006
31043194,90009519,3006
31042100,,3006
31048297,,3006
31043193,,3006
31042084,,3006
31048300,,3006
31048299,,3006
31048298,,3006
30525891,40475213,3006
29618246,35561543,3006
57059330,49756077,3006
56976557,94746128,3006
31048284,46264378,3006
31048277,54362823,3006
56976410,90113995,3006
56976410,92332041,3006
31030021,49752198,3006
31030018,46264097,3006
31048278,46264090,3006
31030020,46264381,3006
31048898,46264014,3006
31048282,40483151,3006
30129206,94746198,3006
29027005,,3006
30340869,46334999,3006
29339891,49747316,3006
31801078,46300331,3006
56291293,,3006
56291308,,3006
83779396,92337600,2019
83779269,52195416,2019
77133757,,1009
77133750,90008259,1009
31805957,46263639,4005
20377034,90953557,4004
20378289,54458054,4004
18203628,49761430,4005
20379638,46263854,4006
20379628,46187175,4006
20379728,56356496,4005
31048193,,4005
31806274,54363656,4005
20377030,92337649,4004
31801250,46302178,4006
31806347,56354546,4004
20379732,,4004
20378294,35590843,4004
31806259,54459951,4004
20378254,,4004
20378338,,4006
52062017,,1019
52062238,,1019
52062239,90974895,1019
83769552,,1019
83769553,,1019
57531731,,1019
31804868,54354621,2003
31804280,54460331,2002
31804327,90974852,2002
31043223,,2002
31804855,,2003
31804704,46263590,2003
31804330,,2003
31804281,35568711,2002
31804853,,2003
31804278,92337533,2002
77133734,41119824,1015
83779535,92337621,1020
31804378,,3000
31802586,56354893,3000
31806431,35568878,3000
31806432,33419061,3000
31801387,40474772,3000
31801842,,4015
31803268,54356385.0,3010
31801709,49768210.0,3010
31048295,,3010
31048294,46264086.0,3010
31048307,90974283.0,3010
31033995,49768118.0,3013
31803380,46346038.0,3010
20376651,40473995.0,3011
31804863,49768289.0,3011
31048980,33466622.0,3010
31116165,,3010
20376634,40474929.0,3010
20376649,40489226.0,3011
31801935,49767147.0,3010
31032636,49769398.0,3011
20376633,49761349.0,3010
20378320,54363615.0,3013
83770204,,2006
31048482,49755630.0,2004
31048558,49755636.0,2004
31048496,49755622.0,2004
31048497,49755613.0,2004
56763148,49755641.0,2004
31048557,49755809.0,2004
31048540,49755589.0,2004
31801905,49755733.0,2004
31048491,49755627.0,2004
31050580,33418601.0,2004
31048511,49755619.0,2004
31048492,49755739.0,2004
31050881,46300516.0,2004
31050581,46295492.0,2004
57531737,,2004
31048478,56355644.0,2004
31050579,46300442.0,2004
83770205,,2011
20868467,,2020
31025797,,2020
31801609,,3007
18203646,33418324.0,3007
30697950,46301020.0,1004
30665543,92337936.0,1004
30695700,40475270.0,1004
30687556,33458172.0,1004
30697957,97063852.0,1004
21415736,97064182.0,1004
30712857,33466289.0,1004
30712852,97049222.0,1004
30672909,97064076.0,1004
57553302,35569162.0,1018
57553305,35568243.0,1018
57553290,35569232.0,1018
57553396,,1018
18198238,,1018
83779606,33508158.0,2033
31801470,49769383.0,4004
31804916,94746190.0,3010
31804915,94746365.0,3010
31804910,46301686.0,4004
28356550,54460435.0,3010
28356562,54459987.0,3010
31800107,35527365.0,4004
31800106,35527367.0,4004
31801183,,3010
31801184,56356280.0,3010
57059399,54459988.0,3010
20379573,46263859.0,3010
20379596,46346037.0,3010
31802500,46300196.0,3010
20379016,46300206.0,3010
20376977,54458158.0,4004
20376972,56365504.0,4004
20376978,56354628.0,4004
57532861,94746299.0,4004
20381076,40485883.0,4004
20381079,40481276.0,4004
31804937,90972037.0,3010
31804857,90953586.0,3010
31804935,90971887.0,3010
31809143,46301527.0,4004
31809142,,4004
31809140,33418806.0,4004
31809141,56355601.0,4004
31806250,54356431.0,3010
31806248,90971916.0,3010
31806247,90971968.0,3010
31801722,,3010
56505901,90972397.0,1009
56505902,40489121.0,1004
56505940,35564470.0,1004
83770045,,1009
83770044,,1009
83770034,,1009
83770037,56354227.0,1009
83770035,41120073.0,1009
83770036,56366037.0,1009
83770043,54460482.0,1009
83770039,49755678.0,1008
83770031,40488614.0,1008
83770033,54460228.0,1008
83770032,46300975.0,1008
83770038,33418334.0,1008
83770030,40488585.0,1008
83770041,40488621.0,1008
83769674,40473792.0,1008
83770040,,1008
83769630,54363498.0,1008
83769632,49755585.0,1008
83769633,35587112.0,1008
83769631,46300850.0,1008
83770026,40488829.0,1008
83769568,,1008
83769675,54459612.0,1008
83769567,56355577.0,1008
83769566,40488104.0,1008
83770028,40487828.0,1008
83770029,40487968.0,1008
83770027,49768113.0,1008
83769569,33418946.0,1008
83779399,,2002
83770529,,2014
83769491,,2013
83770526,,2013
30129082,49755915.0,2009
31050434,,2009
31051286,,2009
31048409,49756117.0,2009
31048467,40475138.0,2009
31048470,40475239.0,2009
31048469,40474647.0,2009
20379078,54356268.0,3002
31048408,46264056.0,2009
31048428,,2009
31048429,,2009
31803447,49769457.0,3001
31048425,54362808.0,2009
31048424,54457776.0,2009
31050284,40474333.0,2009
31050285,94746113.0,2009
31048379,35591435.0,2009
31801706,35567417.0,2009
31050283,46263460.0,2009
31050433,90971687.0,2009
52303556,,3002
31034136,33418971.0,3002
18204455,54460034.0,3002
31034132,33418876.0,3002
83779411,,4004
83779443,33570516.0,4004
31801195,90156004.0,4032
52298119,46261463.0,1032
17450008,46263970.0,1032
57491452,33466519.0,1032
31800041,90008502.0,1032
31772814,40483997.0,1032
83769459,40472151.0,1032
20393169,46301223.0,1032
83771680,90971615.0,1032
83771710,,1032
57253284,31055106.0,1032
83771676,35568790.0,1032
57491961,40474054.0,1032
56638465,40475195.0,1032
31376298,46334853.0,1032
31745250,49746834.0,1032
20868488,46301194.0,1032
57253283,,1032
83771634,92337644.0,1032
17940608,,1001
17940718,,1001
31806474,,1001
18039055,,1001
31801810,,1001
18037723,,1004
18038720,,1004
18037711,,1004
18037709,,1004
18037732,,1004
18037720,,1004
20376893,,1001
20376881,,1001
31806212,,1001
20376878,,1001
20376886,,1001
5827514,,1001
31806211,,1001
5827494,,1001
5827477,,1001
18039056,,1001
18039512,,1001
18039520,,1001
18039511,,1001
18039509,,1001
56288869,54356183.0,2024
56289291,54458153.0,2024
83769472,,1009
56288842,,2024
56288870,49756080.0,2024
57532098,49755620.0,2024
31806324,,2024
31800940,54458148.0,2024
31806125,,2024
20376657,,2024
57531676,,2024
11571344,,1016
5827460,34356464.0,1016
31042174,94746392.0,1016
30340823,,1016
83779408,41117143.0,2009
83771832,,1014
31772676,,2001
83771667,,1014
83769731,97048967.0,1024
83770124,,1019
31043169,54356327.0,2000
29026559,,3002
31042184,,2000
20378318,46302027.0,2000
31805808,46301218.0,2000
31805790,,2000
31043081,,2000
83769519,,2015
17449998,49762630.0,2000
83771658,46346022.0,2000
20377633,40488222.0,1013
31044992,40474145.0,1013
31044993,35569570.0,1013
20379576,40474060.0,1013
31801271,46335324.0,1013
20378317,49747432.0,1014
31800111,40475268.0,1015
31805112,40489956.0,1013
31805113,40474889.0,1013
